"VID","TimeStep","vel_x","vel_y","accel_x","accel_y","yaw","numberOfLanesToMedian","numberOfLanesToCurb","headway","distanceToIntersection","turn"
2.5,98.4,8.462366679770665e-16,13.820093574183993,6.202613224618073e-18,0.10129636118653843,90.0,0,0,27.146388855513834,73.2234783771303,"right"
2.5,98.6,8.358787887721628e-16,13.650936569697224,-5.1789396024519e-17,-0.8457850224338456,90.0,0,0,27.15254179472541,70.49401115043496,"right"
2.5,98.8,8.399026587924553e-16,13.71665135412477,2.0119350101462905e-17,0.328573922137726,90.0,0,0,27.176629959451702,67.75146288021593,"right"
2.5,99.0,8.394196220841484e-16,13.70876276602503,-2.4151835415344692e-18,-0.03944294049869526,90.0,0,0,27.168692346047862,65.01055780966993,"right"
2.5,99.2,8.369627637114095e-16,13.668639223882929,-1.2284291863694671e-17,-0.20061771071050744,90.0,0,0,27.045162302271535,62.277749248531016,"right"
2.5,99.4,8.426882213566163e-16,13.762143043093383,2.862728822603428e-17,0.46751909605227293,90.0,0,0,26.722931494653096,59.52633150186116,"right"
2.5,99.6,8.50164903149851e-16,13.884246523026377,3.738340896617337e-17,0.6105173996649715,90.0,0,0,26.24499875295004,56.75060137314446,"right"
2.5,99.8,8.507721776811491e-16,13.894164068750106,3.036372656490597e-18,0.04958772861864542,90.0,0,0,25.668779186032594,53.973003795660816,"right"
2.5,100.0,8.441446095433104e-16,13.78592766716145,-3.313784068919375e-17,-0.5411820079432791,90.0,0,0,24.934206899432894,51.21717632213332,"right"
2.5,100.2,8.437749023114325e-16,13.779889889867045,-1.8485361593895573e-18,-0.030188886472029105,90.0,0,0,24.089087887410642,48.46271019800327,"right"
2.5,100.4,8.365243377130096e-16,13.661479183964396,-3.6252822992114273e-17,-0.5920535295132477,90.0,0,0,23.14824316993358,45.73209305204581,"right"
2.5,100.6,7.971296132888513e-16,13.018114510140295,-1.9697362212079236e-16,-3.2168233691205144,90.0,0,0,22.182215763935233,43.130267626423084,"right"
2.5,100.8,7.676409067605922e-16,12.53652738561116,-1.47443532641296e-16,-2.4079356226456823,90.0,0,0,21.212912181299828,40.62491082681275,"right"
2.5,101.0,7.357383119802867e-16,12.01551847426599,-1.5951297390152809e-16,-2.60504455672586,90.0,0,0,20.236228123228784,38.22391466314216,"right"
2.5,101.2,6.919364530146785e-16,11.300179831383737,-2.1900929482804184e-16,-3.576693214411279,90.0,0,0,19.295357046546826,35.96611762674222,"right"
2.5,101.4,6.617239834551362e-16,10.806772759555722,-1.5106234779771192e-16,-2.467035359140084,90.0,0,0,18.32026256275634,33.807184135040046,"right"
2.5,101.6,6.415022299787176e-16,10.47652646339102,-1.0110876738209356e-16,-1.6512314808235176,90.0,0,0,17.287315804133698,31.714540761517924,"right"
2.5,101.8,5.922852112331425e-16,9.672751550006328,-2.460850937278762e-16,-4.01887456692347,90.0,0,0,16.333777105952777,29.78278048091083,"right"
2.5,102.0,5.7457411399376e-16,9.383507381782255,-8.855548619691277e-17,-1.4462208411203699,90.0,0,0,15.33070884934699,27.90915495066043,"right"
2.5,102.2,5.43656494208107e-16,8.878584332831668,-1.5458809892826571e-16,-2.5246152447529457,90.0,0,0,14.341149767471506,26.13675489570421,"right"
2.5,102.4,5.195622943940293e-16,8.485096188644249,-1.2047099907038896e-16,-1.9674407209371017,90.0,0,0,13.3132743947574,24.443355400490695,"right"
2.5,102.6,4.787269099272224e-16,7.81820375083707,-2.041769223340351e-16,-3.334462189035906,90.0,0,0,12.522777509604737,22.88352463183803,"right"
2.5,102.8,4.668292041707867e-16,7.623899470374827,-5.94885287821789e-17,-0.9715214023112207,90.0,0,0,11.875141480544528,21.362996497973917,"right"
2.5,103.0,4.631320296206444e-16,7.563520027865912,-1.8485872750711385e-17,-0.3018972125445762,90.0,0,0,11.343581339986088,19.855154982454067,"right"
2.5,103.2,4.578223060083355e-16,7.476805660653982,-2.6548618061544578e-17,-0.4335718360596512,90.0,0,0,10.933364072870006,18.365386640237837,"right"
2.5,103.4,4.627333643741062e-16,7.557009330302895,2.4555291828853704e-17,0.4010183482445676,90.0,0,0,NA,16.86064376523178,"right"
2.5,103.6,4.822556033731448e-16,7.875831688106478,9.761119499519293e-17,1.5941117890179215,90.0,0,0,NA,15.293814935669404,"right"
2.5,103.8,5.115448730883598e-16,8.354161762305953,1.4644634857607583e-16,2.391650370997382,90.0,0,0,NA,13.633926622066372,"right"
2.5,104.0,5.321841984551757e-16,8.6912275249599,1.0319662683407978e-16,1.6853288132697368,90.0,0,0,NA,11.910315374363767,"right"
2.5,104.2,5.600527138097863e-16,9.146354919634245,1.3934257677305348e-16,2.2756369733717365,90.0,0,0,NA,10.101862336001952,"right"
2.5,104.4,5.835096960420561e-16,9.529436510973095,1.1728491116134952e-16,1.9154079566942597,90.0,0,0,NA,8.227461624670259,"right"
2.5,104.6,6.007315425102616e-16,9.810690607749342,8.610923234102785e-17,1.4062704838812363,90.0,0,0,NA,6.317453684567821,"right"
2.5,104.8,-0.2034702438558789,10.302928517707107,-1.0173512192794012,2.461189549788836,91.13159517113593,NA,NA,NA,4.40583576783087,"right"
2.5,105.0,-2.4332334376250153,10.737992966882368,-11.148815968845723,2.175322245876313,103.09700495246304,NA,NA,NA,3.5315306147692143,"right"
2.5,105.2,-8.104319457080729,11.15890954744019,-28.35543009727867,2.104582902789119,136.57413818269,0,0,NA,5.115218060015586,"right"
2.5,105.4,-11.244059272919618,11.434030580706377,-15.698699079194498,1.375605166330938,169.54112187009736,0,0,NA,7.317063617313848,"right"
2.5,105.6,-11.91248812348251,11.912748903179954,-3.3421442528144705,2.3935916123678953,179.62088644108738,0,0,NA,9.653209112005184,"right"
2.5,105.8,-12.299440463524725,12.299440463524725,-1.9347617002110853,1.9334578017238593,180.0,0,0,NA,12.084213568573393,"right"
2.5,106.0,-12.570965581088739,12.570965581088739,-1.3576255878200754,1.3576255878200754,180.0,0,0,NA,14.578901888871899,"right"
2.5,106.2,-13.064925753846245,13.064925753846245,-2.469800863787537,2.469800863787537,180.0,0,0,NA,17.177643961126446,"right"
2.5,106.4,-13.52139300276939,13.52139300276939,-2.282336244615734,2.282336244615734,180.0,0,0,NA,19.871115922756097,"right"
2.5,106.6,-13.817356171035208,13.817356171035208,-1.4798158413290938,1.4798158413290938,180.0,0,0,NA,22.626207447816654,"right"
2.5,106.8,-13.827812807890586,13.827812807890586,-0.05228318427689357,0.05228318427689357,180.0,0,0,NA,25.38520778152644,"right"
2.5,107.0,-13.769504242632538,13.769504242632538,0.29154282629024414,-0.29154282629024414,180.0,0,0,NA,28.13385456904071,"right"
2.5,107.2,-13.708467766083777,13.708467766083777,0.30518238274380605,-0.30518238274380605,180.0,0,0,NA,30.871247640901043,"right"
2.5,107.4,-13.707947528879158,13.707947528879158,0.002601186023092348,-0.002601186023092348,180.0,0,0,NA,33.6092378743022,"right"
2.5,107.6,-13.887579640592449,13.887579640592449,-0.8981605585664575,0.8981605585664575,180.0,0,0,NA,36.38366014046795,"right"
2.5,107.8,-13.722547468538396,13.722547468538396,0.8251608602702671,-0.8251608602702671,180.0,0,0,NA,39.125543936311935,"right"
2.5,108.0,-13.814476601951755,13.814476601951755,-0.4596456670667964,0.4596456670667964,180.0,0,0,NA,41.88614335715562,"right"
2.5,108.2,-13.81473886997439,13.81473886997439,-0.0013113401131725811,0.0013113401131725811,180.0,0,0,NA,44.647079233260946,"right"
2.5,108.4,-13.884154141871258,13.884154141871258,-0.34707635948434523,0.34707635948434523,180.0,0,0,NA,47.42212417681831,"right"
2.5,108.6,-13.750184859754517,13.750184859754517,0.6698464105837078,-0.6698464105837078,180.0,0,0,NA,50.17058727127276,"right"
2.5,108.8,-13.899142495007254,13.899142495007254,-0.744788176263687,0.744788176263687,180.0,0,0,NA,52.94899094811306,"right"
2.5,109.0,-13.767473365715706,13.767473365715706,0.6583456464577454,-0.6583456464577454,180.0,0,0,NA,55.70121446102599,"right"
2.5,109.2,-13.689509006859735,13.689509006859735,0.3898217942798535,-0.3898217942798535,180.0,0,0,NA,58.437971047432946,"right"
2.5,109.4,-13.68648054423742,13.68648054423742,0.01514231311157138,-0.01514231311157138,180.0,0,0,NA,61.17422464934563,"right"
2.5,109.6,-13.791117470124737,13.791117470124737,-0.5231846294365835,0.5231846294365835,180.0,0,0,NA,63.931487947558786,"right"
2.5,109.8,-13.767122309831903,13.767122309831903,0.11997580146417207,-0.11997580146417207,180.0,0,0,NA,66.6840330957761,"right"
2.5,110.0,-13.755932032866404,13.755932032866404,0.055951384827493046,-0.055951384827493046,180.0,0,0,NA,69.43441054568483,"right"
2.5,110.2,-13.783406441705301,13.783406441705301,-0.13737204419448418,0.13737204419448418,180.0,0,0,NA,72.19034309638849,"right"
2.5,110.4,-13.690360123612919,13.690360123612919,0.4652315904619114,-0.4652315904619114,180.0,0,0,NA,74.92772596781693,"right"
2.5,110.6,-13.704437711425125,13.704437711425125,-0.07038793906103205,0.07038793906103205,180.0,0,0,NA,77.66797230723066,"right"
2.5,110.8,-13.760745533360168,13.760745533360168,-0.2815391096752161,0.2815391096752161,180.0,0,0,NA,80.41952154853385,"right"
2.5,111.0,-13.775716939149424,13.775716939149424,-0.07485702894627826,0.07485702894627826,180.0,0,0,NA,83.1741041767465,"right"
2.5,111.2,-13.72533368462231,13.72533368462231,0.2519162726355715,-0.2519162726355715,180.0,0,0,NA,85.9186479679102,"right"
2.5,111.4,-13.646095310254022,13.646095310254022,0.3961918718414395,-0.3961918718414395,180.0,0,0,NA,88.64737920748452,"right"
2.5,111.6,-13.805434688110836,13.805434688110836,-0.7966968892840703,0.7966968892840703,180.0,0,0,NA,91.40800226646803,"right"
2.5,111.8,-13.812685212767683,13.812685212767683,-0.03625262328423431,0.03625262328423431,180.0,0,0,NA,94.17010240794303,"right"
2.5,112.0,-13.860054525677116,13.860054525677116,-0.23684656454716707,0.23684656454716707,180.0,0,0,NA,96.94169994059533,"right"
2.5,112.2,-13.885521263154224,13.885521263154224,-0.12733368738554285,0.12733368738554285,180.0,0,0,NA,99.7184131050447,"right"
2.5,982.2,8.489764059526243e-16,13.864836890827865,69.42760631577137,-0.10342186163179648,90.0,0,0,113.7766757510852,97.48932628883752,"right"
2.5,982.4,8.4333376520848455e-16,13.772685574251227,-2.821320372069878e-17,-0.46075658288319216,90.0,0,0,113.75755583090222,94.73519519651728,"right"
2.5,982.6,8.36281041429016e-16,13.657505854116753,-3.5263618897343015e-17,-0.575898600672373,90.0,0,0,113.77719890908969,92.00412065884342,"right"
2.5,982.8,8.356257974190057e-16,13.646804907354527,-3.276220050051477e-18,-0.0535047338111296,90.0,0,0,113.78364493266659,89.27521205042552,"right"
2.5,983.0,8.425074492881521e-16,13.759190811174921,3.440825934573202e-17,0.5619295191019733,90.0,0,0,113.77898689963928,86.52385887767336,"right"
2.5,983.2,8.354465792312993e-16,13.64387805223465,-3.530435028426369e-17,-0.5765637947013611,90.0,0,0,113.81923829660174,83.79559564403215,"right"
2.5,983.4,8.373062855308072e-16,13.674249360938557,9.298531497539399e-18,0.1518565435195379,90.0,0,0,113.82976703480892,81.06129389762735,"right"
2.5,983.6,8.421214581382543e-16,13.752887097317727,2.4075863037235706e-17,0.39318868189584993,90.0,0,0,113.83085236057062,78.31130636729337,"right"
2.5,983.8,8.430622472851385e-16,13.76825135005638,4.703945734420682e-18,0.07682126369326553,90.0,0,0,113.82850365748797,75.55828966073226,"right"
2.5,984.0,8.504944399126902e-16,13.889628266775981,3.716096313775869e-17,0.6068845835980085,90.0,0,0,113.79253892293647,72.78105172776966,"right"
2.5,984.2,8.434450009703186e-16,13.774502192102373,-3.524719471185817e-17,-0.575630373368041,90.0,0,0,113.79225083031861,70.02688718925549,"right"
2.5,984.4,8.440339979922672e-16,13.784121243446135,2.9449851097428826e-18,0.04809525671880994,90.0,0,0,113.80027794927713,67.27085968316237,"right"
2.5,984.6,8.433577870673247e-16,13.773077880977654,-3.3810546247120335e-18,-0.0552168123424048,90.0,0,0,113.81887696194072,64.51710820946883,"right"
2.5,984.8,8.498362750137087e-16,13.878879618276843,3.239243973192001e-17,0.5290086864959439,90.0,0,0,113.79357873049359,61.74228100809808,"right"
2.5,985.0,8.407554186272225e-16,13.730577979097143,-4.540428193243133e-17,-0.7415081958984997,90.0,0,0,113.79645186881703,58.99719182974983,"right"
2.5,985.2,8.385058011727499e-16,13.693838937995025,-1.1248087272363167e-17,-0.1836952055105907,90.0,0,0,113.78889883765001,56.2595474949064,"right"
2.5,985.4,8.354519925004955e-16,13.643966457629576,-1.526904336127171e-17,-0.24936240182724756,90.0,0,0,113.837915314799,53.53198786868304,"right"
2.5,985.6,8.413836124119464e-16,13.740837162155659,2.965809955725431e-17,0.4843535226304158,90.0,0,0,113.82442750524713,50.78519682033499,"right"
2.5,985.8,8.426600068494695e-16,13.761682265223936,6.381972187615499e-18,0.10422551534138551,90.0,0,0,113.82097304627655,48.034396651384746,"right"
2.5,986.0,8.437406918399988e-16,13.779331190469675,5.403424952646596e-18,0.08824462622869543,90.0,0,0,113.84504023427313,45.28025573965301,"right"
2.5,986.2,8.452196203792431e-16,13.803483926430346,7.394642696221741e-18,0.12076367980335555,90.0,0,0,113.85824976346996,42.52151146429372,"right"
2.5,986.4,8.430786238424777e-16,13.768518799534068,-1.0704982683827158e-17,-0.17482563448139093,90.0,0,0,113.86475281864756,39.770025217693785,"right"
2.5,986.6,8.358183725937435e-16,13.649949898626655,-3.630125624367099e-17,-0.5928445045370644,90.0,0,0,113.91070843581372,37.042558973844244,"right"
2.5,986.8,8.500078688356885e-16,13.881681958055124,7.094748120972511e-17,1.1586602971423463,90.0,0,0,113.89339359254184,34.26920136938636,"right"
2.5,987.0,8.398367799337434e-16,13.71557547071483,-5.0855444509725625e-17,-0.8305324367014707,90.0,0,0,113.89982724048456,31.529544362766714,"right"
2.5,987.2,8.367328942345576e-16,13.664885170436465,-1.5519428495929265e-17,-0.2534515013918268,90.0,0,0,113.92847294391949,28.80066731295909,"right"
2.5,987.4,8.42814273360098e-16,13.764201628533192,3.040689562770226e-17,0.49658229048363545,90.0,0,0,NA,26.052825720863574,"right"
2.5,987.6,8.468717197847616e-16,13.830464757257142,2.0287232123318284e-17,0.3313156436197507,90.0,0,0,NA,23.292944598512438,"right"
2.5,987.8,8.485978117068978e-16,13.858653977583163,8.630459610680825e-18,0.14094610163010884,90.0,0,0,NA,20.529115561122662,"right"
2.5,988.0,8.363579735537371e-16,13.658762251059525,-6.119919076580355e-17,-0.9994586326181967,90.0,0,0,NA,17.80755446962322,"right"
2.5,988.2,8.447100136896302e-16,13.795161417606288,4.1760200679465546e-17,0.6819958327338174,90.0,0,0,NA,15.062560959753519,"right"
2.5,988.4,8.386483069157052e-16,13.696166233392432,-3.03085338696254e-17,-0.4949759210692779,90.0,0,0,NA,12.343460052341268,"right"
2.5,988.6,8.415990835693933e-16,13.744356073201635,1.4753883268440883e-17,0.24094919904601306,90.0,0,0,NA,9.62627471057339,"right"
2.5,988.8,8.479877260289334e-16,13.84869052235037,3.1943212297700376e-17,0.5216722457436803,90.0,0,0,NA,6.913846281220591,"right"
2.5,989.0,-0.2942517296441253,13.695374531177805,-1.471258648220636,-0.76657995586283,91.23112219936647,NA,NA,NA,4.352461970036775,"right"
2.5,989.2,-4.87178431212223,13.718888873229735,-22.887662912390603,0.11757171025965227,110.80049749677087,NA,NA,NA,3.803214062866651,"right"
2.5,989.4,-12.746634769470697,13.88004514655564,-39.374252286742475,0.8057813666295239,156.68495094737935,0,0,NA,6.2659377444086495,"right"
2.5,989.6,-13.812623901357798,13.81733564897906,-5.329945659435521,-0.3135474878828959,178.50366502029678,0,0,NA,8.961466320643312,"right"
2.5,989.8,-13.796776985460893,13.796776985460893,0.07923457948452423,-0.10279331759083946,180.0,0,0,NA,11.684696821457841,"right"
2.5,990.0,-13.81115992050618,13.81115992050618,-0.0719146752264346,0.0719146752264346,180.0,0,0,NA,14.424524922059994,"right"
2.5,990.2,-13.831302884565666,13.831302884565666,-0.10071482029743209,0.10071482029743209,180.0,0,0,NA,17.175543076379014,"right"
2.5,990.4,-13.841461095083504,13.841461095083504,-0.0507910525891921,0.0507910525891921,180.0,0,0,NA,19.932805784172984,"right"
2.5,990.6,-13.867024509953335,13.867024509953335,-0.12781707434915512,0.12781707434915512,180.0,0,0,NA,22.6978534265663,"right"
2.5,990.8,-13.787980650179088,13.787980650179088,0.3952192988712358,-0.3952192988712358,180.0,0,0,NA,25.448943266993208,"right"
2.5,991.0,-13.843219478060492,13.843219478060492,-0.27619413940701876,0.27619413940701876,180.0,0,0,NA,28.21233288604016,"right"
2.5,991.2,-13.716237986753695,13.716237986753695,0.6349074565339863,-0.6349074565339863,180.0,0,0,NA,30.951300650370882,"right"
2.5,991.4,-13.845701644863002,13.845701644863002,-0.647318290546537,0.647318290546537,180.0,0,0,NA,33.71682652394476,"right"
2.5,991.6,-13.844383211145178,13.844383211145178,0.006592168589119064,-0.006592168589119064,180.0,0,0,NA,36.482637318420196,"right"
2.5,991.8,-13.691874111387879,13.691874111387879,0.7625454987865004,-0.7625454987865004,180.0,0,0,NA,39.218405612363895,"right"
2.5,992.0,-13.817004358451813,13.817004358451813,-0.625651235319673,0.625651235319673,180.0,0,0,NA,41.979520701785724,"right"
2.5,992.2,-13.710193383060396,13.710193383060396,0.534054876957086,-0.534054876957086,180.0,0,0,NA,44.71957037950022,"right"
2.5,992.4,-13.805808428516611,13.805808428516611,-0.47807522728107793,0.47807522728107793,180.0,0,0,NA,47.47896126043009,"right"
2.5,992.6,-13.648120609386824,13.648120609386824,0.788439095648939,-0.788439095648939,180.0,0,0,NA,50.20702619074848,"right"
2.5,992.8,-13.732630330179818,13.732630330179818,-0.422548603964971,0.422548603964971,180.0,0,0,NA,52.95214560986385,"right"
2.5,993.0,-13.863918633209542,13.863918633209542,-0.6564415151486204,0.6564415151486204,180.0,0,0,NA,55.72364986315331,"right"
2.5,993.2,-13.673543931618333,13.673543931618333,0.9518735079560459,-0.9518735079560459,180.0,0,0,NA,58.45721560723947,"right"
2.5,993.4,-13.753057933812961,13.753057933812961,-0.397570010973142,0.397570010973142,180.0,0,0,NA,61.206780517892085,"right"
2.5,993.6,-13.778535031657666,13.778535031657666,-0.12738548922352644,0.12738548922352644,180.0,0,0,NA,63.96152916521469,"right"
2.5,993.8,-13.837030063010753,13.837030063010753,-0.2924751567654315,0.2924751567654315,180.0,0,0,NA,66.7280523970072,"right"
2.5,994.0,-13.769924399354496,13.769924399354496,0.3355283182812852,-0.3355283182812852,180.0,0,0,NA,69.4812285769963,"right"
2.5,994.2,-13.8146543433005,13.8146543433005,-0.22364971973002215,0.22364971973002215,180.0,0,0,NA,72.24341006725072,"right"
2.5,994.4,-13.653763061873615,13.653763061873615,0.8044564071344269,-0.8044564071344269,180.0,0,0,NA,74.97347629266531,"right"
2.5,994.6,-13.782063036840409,13.782063036840409,-0.6414998748339708,0.6414998748339708,180.0,0,0,NA,77.72924496682835,"right"
2.5,994.8,-13.802387427678331,13.802387427678331,-0.10162195418961276,0.10162195418961276,180.0,0,0,NA,80.48912176599607,"right"
2.5,995.0,-13.706036062487401,13.706036062487401,0.4817568259546529,-0.4817568259546529,180.0,0,0,NA,83.22977191070642,"right"
2.5,995.2,-13.710078642340378,13.710078642340378,-0.020212899264882084,0.020212899264882084,180.0,0,0,NA,85.97126594358176,"right"
2.5,995.4,-13.797697267825715,13.797697267825715,-0.43809312742668793,0.43809312742668793,180.0,0,0,NA,88.73031291787184,"right"
2.5,995.6,-13.656721325656399,13.656721325656399,0.7048797108465824,-0.7048797108465824,180.0,0,0,NA,91.46119899691978,"right"
2.5,995.8,-13.840416506770998,13.840416506770998,-0.9184759055729984,0.9184759055729984,180.0,0,0,NA,94.22884504746415,"right"
2.5,996.0,-13.774653971754015,13.774653971754015,0.32881267508491635,-0.32881267508491635,180.0,0,0,NA,96.98336544891043,"right"
2.5,996.2,-13.860819238354452,13.860819238354452,-0.4308263330021871,0.4308263330021871,180.0,0,0,NA,99.75513921554341,"right"
3.2,101.0,8.4720128811435985e-16,13.835847016531043,3.4975708017955753e-17,0.571196659188715,90.0,0,0,50.531792233874796,96.23422398518599,"straight"
3.2,101.2,8.494757677869902e-16,13.872992088468745,1.1372398363151712e-17,0.185725359688514,90.0,0,0,50.017229782457804,93.46004553470628,"straight"
3.2,101.4,8.387541717469435e-16,13.697895137290471,-5.360798020023347e-17,-0.8754847558913723,90.0,0,0,49.43900530691084,90.72090637614536,"straight"
3.2,101.6,8.414935933728667e-16,13.742633287552744,1.3697108129616102e-17,0.22369075131136365,90.0,0,0,48.78578394207847,87.97284855240659,"straight"
3.2,101.8,8.391554772675813e-16,13.704448953801766,-1.169058052642723e-17,-0.19092166875489158,90.0,0,0,47.97944446131939,85.23245640163687,"straight"
3.2,102.0,8.386695068078497e-16,13.696512453905306,-2.4298522986582005e-18,-0.039682499482296546,90.0,0,0,47.11684344689479,82.49368429956604,"straight"
3.2,102.2,8.451034563405515e-16,13.80158682371024,3.216974766350932e-17,0.5253718490246692,90.0,0,0,46.13224294871907,79.7339382529369,"straight"
3.2,102.4,8.432457337686879e-16,13.771247911737301,-9.288612859317845e-18,-0.1516945598646929,90.0,0,0,45.075012604100465,76.98029956562854,"straight"
3.2,102.6,8.43592675084321e-16,13.776913893404418,1.7347065781654241e-18,0.028329908335580457,90.0,0,0,43.88327057558698,74.22557329262331,"straight"
3.2,102.8,8.365727154842061e-16,13.66226925292518,-3.5099798000574824e-17,-0.5732232023961912,90.0,0,0,42.67559661907691,71.49382045242615,"straight"
3.2,103.0,8.416566066817738e-16,13.745295496918262,2.541945598783876e-17,0.4151312199654115,90.0,0,0,41.43924152526645,68.74552285196239,"straight"
3.2,103.2,8.384272933381674e-16,13.692556807757356,-1.614656671803232e-17,-0.2636934458045302,90.0,0,0,40.196091295845804,66.00783312328491,"straight"
3.2,103.4,8.428379399557484e-16,13.764588133371435,2.2053233087905415e-17,0.3601566280703951,90.0,0,0,38.954575535232095,63.25581314473975,"straight"
3.2,103.6,8.501447015657289e-16,13.883916606120765,3.653380804990267e-17,0.5966423637466555,90.0,0,0,37.752958551629234,60.48001802379166,"straight"
3.2,103.8,8.382774865811875e-16,13.690110277752392,-5.933607492270733e-17,-0.9690316418418677,90.0,0,0,36.685768848539965,57.74306341924469,"straight"
3.2,104.0,8.377273022350671e-16,13.681125085507519,-2.750921730602203e-18,-0.04492596122436703,90.0,0,0,35.687789336430455,55.008011292045495,"straight"
3.2,104.2,8.48247217469299e-16,13.852928339173086,5.259957617116003e-17,0.8590162683278398,90.0,0,0,34.74647465252269,52.238738410492424,"straight"
3.2,104.4,8.487745264015157e-16,13.861539947558194,2.636544661083188e-18,0.04305804192553901,90.0,0,0,33.88005396520569,49.46789117827961,"straight"
3.2,104.6,8.359559061125075e-16,13.652195991440676,-6.40931014450412e-17,-1.0467197805875943,90.0,0,0,33.11175288846741,46.73906001443722,"straight"
3.2,104.8,8.478476738638507e-16,13.846403296920471,5.945883875671607e-17,0.9710365273989775,90.0,0,0,32.40305793262479,43.97161418963919,"straight"
3.2,105.0,8.425217983336107e-16,13.759425148870797,-2.6629377651199798e-17,-0.43489074024837193,90.0,0,0,31.79877149622712,41.22179659886364,"straight"
3.2,105.2,8.478551083137832e-16,13.846524710701779,2.6666549900862592e-17,0.43549780915491154,90.0,0,0,NA,38.45487078520386,"straight"
3.2,105.4,8.358141908840824e-16,13.649881606125273,-6.020458714850414e-17,-0.9832155228825313,90.0,0,0,NA,35.727600652457056,"straight"
3.2,105.6,8.464635277139358e-16,13.823798474846408,5.324668414926718e-17,0.8695843436056747,90.0,0,0,NA,32.96603821407447,"straight"
3.2,105.8,8.490065942273539e-16,13.865329902768135,1.2715332567090485e-17,0.2076571396086376,90.0,0,0,NA,30.196766872205384,"straight"
3.2,106.0,8.384266333274988e-16,13.692546028965154,-5.2899804499275623e-17,-0.8639193690149081,90.0,0,0,NA,27.46275657978707,"straight"
3.2,106.2,8.450393662747382e-16,13.800540153505281,3.306366473619706e-17,0.5399706227006381,90.0,0,0,NA,24.708191232380127,"straight"
3.2,106.4,8.365673804313302e-16,13.6621821248997,-4.235992921704029e-17,-0.6917901430279041,90.0,0,0,NA,21.982611591129498,"straight"
3.2,106.6,8.409399962545718e-16,13.733592360508629,2.186307911620791e-17,0.35705117804464187,90.0,0,0,NA,19.24474577252463,"straight"
3.2,106.8,8.509688969085843e-16,13.897376737538725,5.0144503270062765e-17,0.8189218851504816,90.0,0,0,NA,16.477228528962474,"straight"
3.2,107.0,8.449658335000177e-16,13.799339272161015,-3.0015317042832824e-17,-0.49018732688854877,90.0,0,0,NA,13.734013992348217,"straight"
3.2,107.2,8.373719279057127e-16,13.675321382274852,-3.7969527971525166e-17,-0.6200894494308185,90.0,0,0,NA,11.023658128625444,"straight"
3.2,107.4,8.480337855593314e-16,13.849442731565796,5.330928826809345e-17,0.8706067464547238,90.0,0,0,NA,8.295339861813762,"straight"
3.2,107.6,8.508168698215377e-16,13.894893946792,1.3915421311031825e-17,0.22725607613101576,90.0,0,0,NA,5.599240498532021,"straight"
3.2,107.8,8.388150804609558e-16,13.6988898520777,-6.000894680291001e-17,-0.980020473571498,90.0,NA,NA,NA,3.088515449378355,"straight"
3.2,108.0,8.501110063634409e-16,13.883366321707145,5.647962951242583e-17,0.9223823481472271,90.0,NA,NA,NA,1.6583137051072396,"straight"
3.2,108.2,8.497785005200577e-16,13.877936089192518,-1.6625292169160765e-18,-0.027151162573133644,90.0,NA,NA,NA,3.3726131707407285,"straight"
3.2,108.4,8.36619399221688e-16,13.6630316562159,-6.579550649184854e-17,-1.0745221648830976,90.0,0,0,NA,5.909078265470446,"straight"
3.2,108.6,8.362806937090808e-16,13.657500175419264,-1.6935275630359973e-18,-0.02765740398317905,90.0,0,0,NA,8.565953990421889,"straight"
3.2,108.8,8.468317940989626e-16,13.829812721326016,5.275550194940931e-17,0.8615627295337656,90.0,0,0,NA,11.292693331450653,"straight"
3.2,109.0,8.368279981703973e-16,13.666438335576094,-5.001897964282709e-17,-0.8168719287496125,90.0,0,0,NA,14.002343841199403,"straight"
3.2,109.2,8.436298436717058e-16,13.77752090250142,3.400922750654301e-17,0.5554128346266316,90.0,0,0,NA,16.741799186452514,"straight"
3.2,109.4,8.490821141992449e-16,13.866563237505034,2.7261352637695595e-17,0.44521167501806835,90.0,0,0,NA,19.5035253688449,"straight"
3.2,109.6,8.440940431167037e-16,13.7851018547453,-2.494035541270638e-17,-0.4073069137986721,90.0,0,0,NA,22.25188424966728,"straight"
3.2,109.8,8.391200642420011e-16,13.703870615204796,-2.4869894373512956e-17,-0.40615619770252,90.0,0,0,NA,24.98593962264736,"straight"
3.2,110.0,8.353217570600032e-16,13.641839551478625,-1.8991535909989735e-17,-0.31015531863085255,90.0,0,0,NA,27.70893774125343,"straight"
3.2,110.2,8.391605103271004e-16,13.70453114990145,1.9193766335486197e-17,0.3134579921141267,90.0,0,0,NA,30.445417637100796,"straight"
3.2,110.4,8.486798662759228e-16,13.859994030389934,4.759677974411214e-17,0.7773144024424222,90.0,0,0,NA,33.21368233579616,"straight"
3.2,110.6,8.361991969887412e-16,13.656169232972898,-6.240334643590809e-17,-1.0191239870851856,90.0,0,0,NA,35.94179995383768,"straight"
3.2,110.8,8.436836603735892e-16,13.778399795941077,3.7422316924240046e-17,0.6111528148408962,90.0,0,0,NA,38.694781376457776,"straight"
3.2,111.0,8.368171341937397e-16,13.666260913372971,-3.433263089924784e-17,-0.5606944128405298,90.0,0,0,NA,41.425711460812,"straight"
3.2,111.2,8.427994888668406e-16,13.76396017943509,2.991177336550457e-17,0.4884963303105944,90.0,0,0,NA,44.176455106270936,"straight"
