"vid","fid","vel_x","vel_y","Ax","Ay","yaw","numberOfLanesToMedian","numberOfLanesToCurb","headway","dist","nextmove"
"0.0",0.0,8.493629653746138e-16,13.871149885272608,5.732514782294247e-17,0.9361907100537792,90.0,0.0,0.0,1000.0,78.65970280026687,0.0
"0.0",0.0,8.4929079533792e-16,13.869971259129233,-7.217003669378903e-19,-0.01178626143374828,90.0,0.0,0.0,1000.0,77.2730163319248,0.0
"0.0",0.0,8.483695395558718e-16,13.85492601044709,-9.21255782048198e-18,-0.15045248682143963,90.0,0.0,0.0,1000.0,75.88784538746633,0.0
"0.0",0.0,8.47571654960283e-16,13.841895566140302,-7.978845955887997e-18,-0.1303044430678746,90.0,0.0,0.0,1000.0,74.50398912985924,0.0
"0.0",0.0,8.450717208850307e-16,13.801068544390146,-2.4999340752523342e-17,-0.40827021750155623,90.0,0.0,0.0,1000.0,73.12422715229594,0.0
"0.0",0.0,8.486628350512082e-16,13.859715889382642,3.591114166177496e-17,0.5864734499249558,90.0,0.0,0.0,1000.0,71.738615258292,0.0
"0.0",0.0,8.48219804606226e-16,13.852480653144886,-4.430304449821484e-18,-0.07235236237756126,90.0,0.0,0.0,1000.0,70.35374085921741,0.0
"0.0",0.0,8.494442987584743e-16,13.87247816023184,1.2244941522482886e-17,0.19997507086953803,90.0,0.0,0.0,1000.0,68.96688229004866,0.0
"0.0",0.0,8.507396989759812e-16,13.893633651242126,1.2954002175068797e-17,0.2115549101028691,90.0,0.0,0.0,1000.0,67.5779247807221,0.0
"0.0",0.0,8.50878747482335e-16,13.895904485681095,1.3904850635381314e-18,0.02270834438968805,90.0,0.0,0.0,1000.0,66.18875729455567,0.0
"0.0",0.0,8.49521975033585e-16,13.873746710072737,-1.3567724487500496e-17,-0.22157775608357966,90.0,0.0,0.0,1000.0,64.80182300515021,0.0
"0.0",0.0,8.488628733365388e-16,13.86298276250018,-6.591016970461526e-18,-0.10763947572558052,90.0,0.0,0.0,1000.0,63.41598401214017,0.0
"0.0",0.0,8.448011926014514e-16,13.796650482239203,-4.061680735087417e-17,-0.6633228026097626,90.0,0.0,0.0,1000.0,62.036796425734615,0.0
"0.0",0.0,8.464842081946316e-16,13.82413621272659,1.6830155931802197e-17,0.2748573048738656,90.0,0.0,0.0,1000.0,60.654882999503016,0.0
"0.0",0.0,8.473384564840082e-16,13.838087146007457,8.542482893765525e-18,0.13950933280867162,90.0,0.0,0.0,1000.0,59.27159834830635,0.0
"0.0",0.0,8.447892929785885e-16,13.796456146650018,-2.5491635054196566e-17,-0.4163099935743908,90.0,0.0,0.0,1000.0,57.89250015622541,0.0
"0.0",0.0,8.480652938980258e-16,13.849957301786635,3.276000919437261e-17,0.5350115513661713,90.0,0.0,0.0,1000.0,56.508080852497905,0.0
"0.0",0.0,8.440626059644612e-16,13.784588447087446,-4.002687933564536e-17,-0.6536885469918907,90.0,0.0,0.0,1000.0,55.13022446520031,0.0
"0.0",0.0,8.499069955723631e-16,13.88003457264742,5.844389607901924e-17,0.9544612555997389,90.0,0.0,0.0,1000.0,53.74285885679007,0.0
"0.0",0.0,8.485896121708014e-16,13.858520068996587,-1.3173834015617824e-17,-0.2151450365083285,90.0,0.0,0.0,1000.0,52.35767744250821,0.0
"0.0",0.0,8.492071247739774e-16,13.868604815122671,6.175126031760569e-18,0.10084746126084454,90.0,0.0,0.0,1000.0,50.97152453774225,0.0
"0.0",0.0,8.440162593400237e-16,13.783831549270545,-5.190865433953699e-17,-0.847732658521263,90.0,0.0,0.0,1000.0,49.59388383616998,0.0
"0.0",0.0,8.507433318128735e-16,13.893692979970947,6.727072472849821e-17,1.09861430700402,90.0,0.0,0.0,1000.0,48.2053058659723,0.0
"0.0",0.0,8.452442085140851e-16,13.803885481145699,-5.499123298788474e-17,-0.8980749882524819,90.0,0.0,0.0,1000.0,46.825750022100095,0.0
"0.0",0.0,8.482874485568199e-16,13.85358536269283,3.0432400427348184e-17,0.49699881547130786,90.0,0.0,0.0,1000.0,45.44127803720564,0.0
"0.0",0.0,8.449656114169697e-16,13.799335645269602,-3.3218371398501757e-17,-0.5424971742322704,90.0,0.0,0.0,1000.0,44.06228295562304,0.0
"0.0",0.0,8.447760315555088e-16,13.796239571175539,-1.895798614609241e-18,-0.03096074094063539,90.0,0.0,0.0,1000.0,42.68365791091101,0.0
"0.0",0.0,8.465407273091147e-16,13.825059239913244,1.7646957536059183e-17,0.28819668737705584,90.0,0.0,0.0,1000.0,41.302219904701985,0.0
"0.0",0.0,8.496671705639192e-16,13.876117933031638,3.1264432548044617e-17,0.5105869311839406,90.0,0.0,0.0,1000.0,39.91575433080635,0.0
"0.0",0.0,8.459556580300925e-16,13.81550433347933,-3.71151253382669e-17,-0.6061359955230827,90.0,0.0,0.0,1000.0,38.53542708389227,0.0
"0.0",0.0,8.439950834658237e-16,13.78348572100047,-1.9605745642687656e-17,-0.3201861247885951,90.0,0.0,0.0,1000.0,37.158389463661024,0.0
"0.0",0.0,8.487170449901731e-16,13.8606012048712,4.7219615243494024e-17,0.7711548387072931,90.0,0.0,0.0,1000.0,35.77374945151233,0.0
"0.0",0.0,8.456108674353001e-16,13.809873475749045,-3.1061775548730296e-17,-0.5072772912215484,90.0,0.0,0.0,1000.0,34.39429078745395,0.0
"0.0",0.0,8.433726849373641e-16,13.77332118165912,-2.2381824979359896e-17,-0.3655229408992433,90.0,0.0,0.0,1000.0,33.018610602054544,0.0
"0.0",0.0,8.4631933752149255e-16,13.821443670301234,2.9466525841284556e-17,0.4812248864211277,90.0,0.0,0.0,1000.0,31.638268437374556,0.0
"0.0",0.0,8.435064020012252e-16,13.775504947034642,-2.812935520267379e-17,-0.45938723266591097,90.0,0.0,0.0,1000.0,30.262677847693645,0.0
"0.0",0.0,8.442276079736294e-16,13.78728313439293,8.442276079736294e-15,137.87283134392928,90.0,0.0,0.0,1000.0,69.05766314366676,0.0
"0.0",0.0,8.437715048685593e-16,13.779834405414295,-4.5610310507004364e-18,-0.07448728978634023,90.0,0.0,0.0,1000.0,67.68008109855789,0.0
"0.0",0.0,8.466568815489889e-16,13.82695618260652,2.885376680429605e-17,0.471217771922241,90.0,0.0,0.0,1000.0,66.29780501740382,0.0
"0.0",0.0,8.449186025318612e-16,13.798567931915168,-1.738279017127747e-17,-0.2838825069135176,90.0,0.0,0.0,1000.0,64.91838471369057,0.0
"0.0",0.0,8.475942101991771e-16,13.84226392114535,2.6756076673158973e-17,0.4369598923018181,90.0,0.0,0.0,1000.0,63.534615239953446,0.0
"0.0",0.0,8.446981798413512e-16,13.794968156197575,-2.8960303578258597e-17,-0.47295764947774543,90.0,0.0,0.0,1000.0,62.155594025462364,0.0
"0.0",0.0,8.442148719817751e-16,13.787075139861555,-4.833078595761679e-18,-0.07893016336019798,90.0,0.0,0.0,1000.0,60.77738340818817,0.0
"0.0",0.0,8.509418607411811e-16,13.896935203417671,6.726988759406045e-17,1.0986006355611622,90.0,0.0,0.0,1000.0,59.38821408736961,0.0
"0.0",0.0,8.444227585914999e-16,13.790470185843297,-6.519102149681189e-17,-1.0646501757437399,90.0,0.0,0.0,1000.0,58.009712075514685,0.0
"0.0",0.0,8.483048980614793e-16,13.853870334730018,3.88213946997943e-17,0.634001488867213,90.0,0.0,0.0,1000.0,56.62489927871807,0.0
"0.0",0.0,8.461010603790412e-16,13.817878934042529,-2.203837682438102e-17,-0.35991400687489516,90.0,0.0,0.0,1000.0,55.24371281319396,0.0
"0.0",0.0,8.457715217517023e-16,13.812497159843334,-3.2953862733896438e-18,-0.05381774199195277,90.0,0.0,0.0,1000.0,53.86309512382373,0.0
"0.0",0.0,8.509853323033081e-16,13.897645147903823,5.2138105516058054e-17,0.8514798806048951,90.0,0.0,0.0,1000.0,52.47400010555521,0.0
"0.0",0.0,8.481292360363571e-16,13.851001556152479,-2.856096266950968e-17,-0.4664359175134436,90.0,0.0,0.0,1000.0,51.08960343154809,0.0
"0.0",0.0,8.498851484356279e-16,13.879677781828214,1.7559123992707448e-17,0.2867622567573491,90.0,0.0,0.0,1000.0,49.70237991237987,0.0
"0.0",0.0,8.479603786513172e-16,13.848243905780837,-1.924769784310705e-17,-0.31433876047376685,90.0,0.0,0.0,1000.0,48.318340697113285,0.0
"0.0",0.0,8.500732217312553e-16,13.88274925183505,2.112843079938125e-17,0.3450534605421218,90.0,0.0,0.0,1000.0,46.93089940129765,0.0
"0.0",0.0,8.462333904700854e-16,13.820040048433002,-3.839831261169886e-17,-0.6270920340204711,90.0,0.0,0.0,1000.0,45.549775716396,0.0
"0.0",0.0,8.465200539287156e-16,13.824721617989708,2.8666345863024083e-18,0.046815695567055116,90.0,0.0,0.0,1000.0,44.1682392728412,0.0
"0.0",0.0,8.499900912569162e-16,13.881391628161072,3.4700373282005195e-17,0.5667001017136464,90.0,0.0,0.0,1000.0,42.78110049126439,0.0
"0.0",0.0,8.453754665678183e-16,13.806029087838251,-4.6146246890978334e-17,-0.753625403228213,90.0,0.0,0.0,1000.0,41.401559046292626,0.0
"0.0",0.0,8.494426220097779e-16,13.872450776847545,4.0671554419596224e-17,0.6642168900929413,90.0,0.0,0.0,1000.0,40.015454285025704,0.0
"0.0",0.0,8.451553636464278e-16,13.802434534346686,-4.2872583633500995e-17,-0.7001624250085925,90.0,0.0,0.0,1000.0,38.636426626826655,0.0
"0.0",0.0,8.504974828188985e-16,13.889677961205598,5.342119172470629e-17,0.8724342685891173,90.0,0.0,0.0,1000.0,37.24877322890562,0.0
"0.0",0.0,8.465884668612771e-16,13.825838885966222,-3.909015957621404e-17,-0.6383907523937538,90.0,0.0,0.0,1000.0,35.86759874866187,0.0
"0.0",0.0,8.479195890534542e-16,13.847577761095017,1.3311221921771652e-17,0.21738875128795243,90.0,0.0,0.0,1000.0,34.48436582110094,0.0
"0.0",0.0,8.486331238363531e-16,13.85923066842137,7.135347828988922e-18,0.11652907326352491,90.0,0.0,0.0,1000.0,33.10009656247151,0.0
"0.0",0.0,8.434715561468293e-16,13.774935871046036,-5.1615676895238155e-17,-0.8429479737533363,90.0,0.0,0.0,1000.0,31.72438982174989,0.0
"0.0",0.0,8.452054093790472e-16,13.803251843184698,1.7338532322178593e-17,0.28315972138662104,90.0,0.0,0.0,1000.0,30.346017772576445,0.0
"0.0",0.0,8.477897743022999e-16,13.84545772532234,2.5843649232527456e-17,0.4220588213764209,90.0,0.0,0.0,1000.0,28.963617992178346,0.0
"0.0",0.0,8.438871802378073e-16,13.781723527556752,-3.902594064492663e-17,-0.6373419776558897,90.0,0.0,0.0,1000.0,27.587795504371556,0.0
"0.0",0.0,8.466747074991119e-16,13.827247302464675,2.7875272613046366e-17,0.4552377490792381,90.0,0.0,0.0,1000.0,26.207676559240827,0.0
"0.0",0.0,8.505989731927178e-16,13.891335424792487,3.924265693605945e-17,0.640881223278118,90.0,0.0,0.0,1000.0,24.821452947372112,0.0
"0.0",0.0,8.483084069017254e-16,13.853927638439927,-2.2905662909924473e-17,-0.37407786352559924,90.0,0.0,0.0,1000.0,23.4393054436082,0.0
"0.0",0.0,8.435842801760815e-16,13.77677679414861,-4.7241267256439317e-17,-0.7715084429131736,90.0,0.0,0.0,1000.0,22.065258599214516,0.0
"0.0",0.0,8.463222998557353e-16,13.821492048890796,2.7380196796538245e-17,0.44715254742186517,90.0,0.0,0.0,1000.0,20.687237331043153,0.0
"0.0",0.0,8.433369977617469e-16,13.772738365852275,-2.9853020939884115e-17,-0.48753683038521345,90.0,0.0,0.0,1000.0,19.314663666326076,0.0
"0.0",0.0,8.453238094959708e-16,13.805185463833624,1.986811734223966e-17,0.32447097981348705,90.0,0.0,0.0,1000.0,17.939579387836037,0.0
"0.0",0.0,8.49816179804301e-16,13.878551438602154,4.492370308330197e-17,0.733659747685298,90.0,0.0,0.0,1000.0,16.558099010924032,0.0
"0.0",0.0,8.500780674363507e-16,13.882828388204798,2.618876320496788e-18,0.04276949602644464,90.0,0.0,0.0,1000.0,15.177356657404468,0.0
"0.0",0.0,8.498502901765633e-16,13.879108503255994,-2.2777725978742844e-18,-0.03719884948804264,90.0,0.0,0.0,1000.0,13.798496940044222,0.0
"0.0",0.0,8.468677688523515e-16,13.830400233634283,-2.9825213242117354e-17,-0.48708269621711153,90.0,0.0,0.0,1000.0,12.42648109582716,0.0
"0.0",0.0,8.443149363394857e-16,13.788709314838052,-2.5528325128658233e-17,-0.416909187962311,90.0,0.0,0.0,1000.0,11.061334847928586,0.0
"0.0",0.0,8.505265503939859e-16,13.890152670731768,6.211614054500173e-17,1.01443355893716,90.0,0.0,0.0,1000.0,9.690075558550888,0.0
"0.0",0.0,8.452460522485646e-16,13.803915591614787,-5.2804981454213094e-17,-0.862370791169802,90.0,0.0,0.0,1000.0,8.333158606212415,0.0
"0.0",0.0,8.433812938349435e-16,13.773461775626057,-1.864758413621058e-17,-0.30453815988730426,90.0,0.0,0.0,1000.0,6.988405693180194,0.0
"0.0",0.0,8.46518065597277e-16,13.82468914607307,8.46518065597277e-15,138.2468914607307,90.0,0.0,0.0,1000.0,13.75428868343069,0.0
"0.0",0.0,8.452718205246351e-16,13.804336419499014,-1.2462450726419174e-17,-0.2035272657405507,90.0,0.0,0.0,1000.0,12.384931142907746,0.0
"0.0",0.0,8.447690664720727e-16,13.79612582273083,-5.027540525623794e-18,-0.08210596768185141,90.0,0.0,0.0,1000.0,11.019149958038664,0.0
"0.0",0.0,8.450868282240175e-16,13.80131526595913,3.177617519447807e-18,0.0518944322829995,90.0,0.0,0.0,1000.0,9.656790273199157,0.0
"0.0",0.0,8.452054093790472e-16,13.803251843184698,1.185811550296756e-18,0.019365772255692804,90.0,0.0,0.0,1000.0,8.300114841739294,0.0
"0.0",0.0,8.447942605767448e-16,13.796537273684518,-4.111488023023961e-18,-0.067145695001809,90.0,0.0,0.0,1000.0,6.953407818483256,0.0
"0.0",0.0,8.455529798688213e-16,13.808928100045305,7.587192920764901e-18,0.12390826360787699,90.0,0.0,0.0,1000.0,5.6215143896559745,0.0
"0.1",0.0,8.415206787383637e-16,13.743075625139642,4.312139738604603e-17,0.7042258619557629,90.0,0.0,0.0,13.809372345816143,25.35932626219969,0.0
"0.1",0.0,8.430470715768762e-16,13.768003511932395,1.5263928385125462e-17,0.2492788679275293,90.0,0.0,0.0,13.817964758466871,23.985610580715118,0.0
"0.1",0.0,8.424179836210264e-16,13.757729725951199,-6.290879558498206e-18,-0.10273785981196326,90.0,0.0,0.0,13.819869465286615,22.613294755970177,0.0
"0.1",0.0,8.425257930610177e-16,13.75949038772023,1.0780943999130732e-18,0.017606617690315574,90.0,0.0,0.0,13.82606963140367,21.241250666882475,0.0
"0.1",0.0,8.399330160297097e-16,13.717147125432472,-2.592777031308057e-17,-0.4234326228775842,90.0,0.0,0.0,1000.0,19.87396634568228,0.0
"0.1",0.0,8.493959360612143e-16,13.871688337447122,9.462920031504666e-17,1.5454121201464943,90.0,0.0,0.0,1000.0,18.49194518366669,0.0
"0.1",0.0,8.441361635744667e-16,13.785789734022693,-5.2597724867476813e-17,-0.858986034244289,90.0,0.0,0.0,1000.0,17.11930698580572,0.0
"0.1",0.0,8.469243946788641e-16,13.831325003560632,2.7882311043973936e-17,0.45535269537939627,90.0,0.0,0.0,1000.0,15.743178254789528,0.0
"0.1",0.0,8.44711361257746e-16,13.795183425063733,-2.213033421118008e-17,-0.3614157849689903,90.0,0.0,0.0,1000.0,14.371984823041748,0.0
"0.1",0.0,8.491154915432478e-16,13.867108330898919,4.4041302855017565e-17,0.7192490583518563,90.0,0.0,0.0,1000.0,12.995418346735695,0.0
"0.1",0.0,8.50651114752785e-16,13.892186961090193,1.5356232095372145e-17,0.2507863019127399,90.0,0.0,0.0,1000.0,11.618781771161746,0.0
"0.1",0.0,8.500523199811451e-16,13.8824079003511,-5.987947716399238e-18,-0.09779060739093737,90.0,0.0,0.0,1000.0,10.246507532198628,0.0
"0.1",0.0,8.497279970527514e-16,13.877111304979772,-3.2432292839365987e-18,-0.05296595371326873,90.0,0.0,0.0,1000.0,8.879719066929626,0.0
"0.1",0.0,8.482684269600959e-16,13.853274716443849,-1.4595700926555655e-17,-0.23836588535923298,90.0,0.0,0.0,1000.0,7.522923261035704,0.0
"0.1",0.0,8.471080773908178e-16,13.834324769894593,-1.1603495692780401e-17,-0.1894994654925597,90.0,0.0,0.0,1000.0,6.18062887229253,0.0
"0.1",0.0,8.460824570326078e-16,13.817575118339155,-1.0256203582100409e-17,-0.1674965155543795,90.0,-1.0,-1.0,1000.0,4.8630303925029335,0.0
"0.1",0.0,8.445130557932542e-16,13.79194485105807,-1.5694012393535857e-17,-0.2563026728108575,90.0,-1.0,-1.0,1000.0,3.596225327863896,0.0
"0.1",0.0,8.506013240952214e-16,13.891373817943968,6.08826830196722e-17,0.9942896688589897,90.0,-1.0,-1.0,1000.0,2.4464150116398633,0.0
"0.1",0.0,8.445942111322165e-16,13.793270218323451,-6.007112963004948e-17,-0.9810359962051685,90.0,-1.0,-1.0,1000.0,1.7043301705852063,0.0
"0.1",0.0,8.497590738598377e-16,13.877618827754633,5.16486272762126e-17,0.8434860943118139,90.0,-1.0,-1.0,1000.0,1.9093875166574343,0.0
"0.1",0.0,8.472660431523385e-16,13.836904546555598,-2.4930307074991856e-17,-0.40714281199035085,90.0,-1.0,-1.0,1000.0,2.866956257573154,0.0
"0.1",0.0,8.459602109883412e-16,13.815578688930255,-1.3058321639973946e-17,-0.21325857625342337,90.0,-1.0,-1.0,1000.0,4.075097197252721,0.0
"0.2",0.0,8.447626047090448e-16,13.796020294132177,-5.957712971885668e-17,-0.9729683654150101,90.0,0.0,0.0,1000.0,70.41344741183018,0.0
"0.2",0.0,8.437590795475846e-16,13.779631484523415,-1.0035251614601776e-17,-0.16388809608761434,90.0,0.0,0.0,1000.0,69.03587019105848,0.0
"0.2",0.0,8.503808492042787e-16,13.887773189728614,6.621769656694118e-17,1.0814170520519895,90.0,0.0,0.0,1000.0,67.64749773435216,0.0
"0.2",0.0,8.487872279112452e-16,13.861747378953734,-1.5936212930335763e-17,-0.26025810774880753,90.0,0.0,0.0,1000.0,66.2617440208524,0.0
"0.2",0.0,8.483185287314967e-16,13.854092940464616,-4.686991797484686e-18,-0.0765443848911751,90.0,0.0,0.0,1000.0,64.87677349252822,0.0
"0.2",0.0,8.470434837506833e-16,13.83326987569686,-1.2750449808134215e-17,-0.2082306476775564,90.0,0.0,0.0,1000.0,63.49390371238878,0.0
"0.2",0.0,8.485159703172856e-16,13.857317406260409,1.4724865666023708e-17,0.24047530563548136,90.0,0.0,0.0,1000.0,62.108650390244435,0.0
"0.2",0.0,8.480107816598963e-16,13.849067049378064,-5.0518865738936746e-18,-0.08250356882344434,90.0,0.0,0.0,1000.0,60.724243630780066,0.0
"0.2",0.0,8.487499642529071e-16,13.86113881723024,7.391825930107806e-18,0.12071767852175341,90.0,0.0,0.0,1000.0,59.33865349311076,0.0
"0.2",0.0,8.454919117382275e-16,13.807930781787727,-3.258052514679551e-17,-0.5320803544251262,90.0,0.0,0.0,1000.0,57.958407051131,0.0
"0.2",0.0,8.46695468316394e-16,13.827586352340877,1.2035565781664822e-17,0.19655570553149815,90.0,0.0,0.0,1000.0,56.57622256423175,0.0
"0.2",0.0,8.443386297294432e-16,13.789096257260535,-2.356838586950813e-17,-0.3849009508034129,90.0,0.0,0.0,1000.0,55.19791412861072,0.0
"0.2",0.0,8.495133744391458e-16,13.87360625170637,5.174744709702615e-17,0.8450999444583474,90.0,0.0,0.0,1000.0,53.81118946609618,0.0
"0.2",0.0,8.488693952639708e-16,13.863089273658115,-6.439791751749457e-18,-0.10516978048254799,90.0,0.0,0.0,1000.0,52.42554963285654,0.0
"0.2",0.0,8.476111233358191e-16,13.842540133628063,-1.2582719281517323e-17,-0.2054914003005237,90.0,0.0,0.0,1000.0,51.041999977725055,0.0
"0.2",0.0,8.506171393843899e-16,13.89163210121682,3.0060160485708276e-17,0.49091967588756447,90.0,0.0,0.0,1000.0,49.65358309546747,0.0
"0.0",0.0,8.498502901765633e-16,13.879108503255994,8.498502901765633e-15,138.79108503255992,90.0,0.0,0.0,1000.0,13.760222312369208,0.0
"0.0",0.0,8.468677688523515e-16,13.830400233634283,-2.9825213242117354e-17,-0.48708269621711153,90.0,0.0,0.0,1000.0,12.388271496749862,0.0
"0.0",0.0,8.443149363394857e-16,13.788709314838052,-2.5528325128658233e-17,-0.416909187962311,90.0,0.0,0.0,1000.0,11.023215655480785,0.0
"0.0",0.0,8.505265503939859e-16,13.890152670731768,6.211614054500173e-17,1.01443355893716,90.0,0.0,0.0,1000.0,9.652088778389041,0.0
"0.0",0.0,8.452460522485646e-16,13.803915591614787,-5.2804981454213094e-17,-0.862370791169802,90.0,0.0,0.0,1000.0,8.295373383718605,0.0
"0.0",0.0,8.433812938349435e-16,13.773461775626057,-1.864758413621058e-17,-0.30453815988730426,90.0,0.0,0.0,1000.0,6.950949597271282,0.0
"0.0",0.0,8.466664279248232e-16,13.827112086755223,3.285134089879625e-17,0.5365031112916618,90.0,0.0,0.0,1000.0,5.6173571628155035,0.0
"0.1",0.0,8.450087437928845e-16,13.800040050424538,4.484757987459495e-17,0.7324165613435518,90.0,0.0,0.0,13.799060302560918,25.345236844720404,0.0
"0.1",0.0,8.408156735879496e-16,13.731562017282995,-4.193070204934836e-17,-0.6847803314154355,90.0,0.0,0.0,13.8148171409388,23.975160203487132,0.0
"0.1",0.0,8.462184197708453e-16,13.819795558360427,5.4027461828956926e-17,0.8823354107743242,90.0,0.0,0.0,13.821974966897159,22.596657468899362,0.0
"0.1",0.0,8.433577959883456e-16,13.773078026668982,-2.860623782499686e-17,-0.4671753169144566,90.0,0.0,0.0,13.83364944080239,21.223264673997708,0.0
"0.1",0.0,8.419304691165613e-16,13.749768009890625,-1.427326871784301e-17,-0.23310016778356868,90.0,0.0,0.0,1000.0,19.8527373307603,0.0
"0.1",0.0,8.497590738598377e-16,13.877618827754633,7.828604743276386e-17,1.278508178640081,90.0,0.0,0.0,1000.0,18.47013693637703,0.0
"0.1",0.0,8.45805160642762e-16,13.813046524624806,-3.953913217075727e-17,-0.6457230312982709,90.0,0.0,0.0,1000.0,17.094800411597507,0.0
"0.1",0.0,8.436042542689943e-16,13.777102995840833,-2.2009063737676916e-17,-0.35943528783972667,90.0,0.0,0.0,1000.0,15.724084956094154,0.0
"0.1",0.0,8.480441163520775e-16,13.84961144621484,4.4398620830832194e-17,0.7250845037400744,90.0,0.0,0.0,1000.0,14.347506070278449,0.0
"0.1",0.0,8.445731259865014e-16,13.792925871761982,-3.470990365576144e-17,-0.5668557445285849,90.0,0.0,0.0,1000.0,12.97833420327122,0.0
"0.1",0.0,8.45620593976299e-16,13.810032322218177,1.0474679897975728e-17,0.17106450456195077,90.0,0.0,0.0,1000.0,11.609864881971511,0.0
"0.1",0.0,8.487872279112452e-16,13.861747378953734,3.166633934946196e-17,0.5171505673555643,90.0,0.0,0.0,1000.0,10.239655986852924,0.0
"0.1",0.0,8.464913955557204e-16,13.824253591240849,-2.2958323555247783e-17,-0.37493787712884696,90.0,0.0,0.0,1000.0,8.87809148530962,0.0
"0.1",0.0,8.502966819142521e-16,13.88639863356948,3.805286358531698e-17,0.621450423286305,90.0,0.0,0.0,1000.0,7.518075500474356,0.0
"0.1",0.0,8.496628526216002e-16,13.876047415682114,-6.338292926518684e-18,-0.10351217887365038,90.0,0.0,0.0,1000.0,6.171820023690775,0.0
"0.1",0.0,8.497896814598183e-16,13.878118687795942,1.2682883821806177e-18,0.02071272113827405,90.0,-1.0,-1.0,1000.0,4.848739077142359,0.0
"0.1",0.0,8.496793381205844e-16,13.876316644311883,-1.1034333923386808e-18,-0.018020434840586574,90.0,-1.0,-1.0,1000.0,3.575243421658971,0.0
"0.1",0.0,8.510995382688339e-16,13.89951027286239,1.4202001482495402e-17,0.23193628550506773,90.0,-1.0,-1.0,1000.0,2.428421940903009,0.0
"0.1",0.0,8.495907987843856e-16,13.874870687220247,-1.5087394844483656e-17,-0.24639585642143302,90.0,-1.0,-1.0,1000.0,1.6964567194132258,0.0
"0.1",0.0,8.460255650478302e-16,13.816646001718473,-3.5652337365553914e-17,-0.5822468550177362,90.0,-1.0,-1.0,1000.0,1.922864167298128,0.0
"0.1",0.0,8.477541474152631e-16,13.844875894102733,1.7285823674329004e-17,0.28229892384260324,90.0,-1.0,-1.0,1000.0,2.8893295854837686,0.0
"0.1",0.0,8.447220452397501e-16,13.795357907731086,-3.032102175513e-17,-0.4951798637164728,90.0,-1.0,-1.0,1000.0,4.098228791389005,0.0
"0.2",0.0,8.509891474182176e-16,13.89770745345857,2.176591354777186e-17,0.3554643438896221,90.0,0.0,0.0,35.00924461265237,16.138931034588428,0.0
"0.2",0.0,8.498983894511462e-16,13.879894024021924,-1.0907579670713736e-17,-0.17813429436646544,90.0,0.0,0.0,35.01041842037186,14.758896844517148,0.0
"0.2",0.0,8.462773355002376e-16,13.820757725238801,-3.621053950908629e-17,-0.5913629878312321,90.0,0.0,0.0,35.010744933727466,13.386376964514852,0.0
"0.2",0.0,8.447183771145126e-16,13.795298002699855,-1.5589583857249978e-17,-0.25459722538945684,90.0,0.0,0.0,35.01630313582048,12.018569766283063,0.0
"0.2",0.0,8.4416892747952015e-16,13.786324809198268,-5.494496349924612e-18,-0.08973193501587318,90.0,0.0,0.0,35.02704118328825,10.654672447520264,0.0
"0.2",0.0,8.466427655882388e-16,13.826725651472808,2.4738381087186188e-17,0.40400842274539883,90.0,0.0,0.0,35.02871167667306,9.291147866998248,0.0
"0.2",0.0,8.458804264310727e-16,13.814275708228816,-7.623391571660297e-18,-0.12449943243991513,90.0,0.0,0.0,35.034369905680435,7.935471320948964,0.0
"0.2",0.0,8.448374949341006e-16,13.797243344322778,-1.0429314969721131e-17,-0.17032363906038128,90.0,0.0,0.0,35.03539641055863,6.59214714809093,0.0
"0.2",0.0,8.479898421453261e-16,13.84872508115368,3.1523472112254683e-17,0.5148173683090107,90.0,0.0,0.0,35.030124737097445,5.26278439249994,0.0
"0.3",0.0,8.417596532104541e-16,13.746978374442655,7.697357525357923e-17,1.257073881337405,90.0,0.0,0.0,13.571942589144157,24.744915572087375,0.0
"0.3",0.0,8.334841082350484e-16,13.61182846867117,-8.275544975405705e-17,-1.3514990577148467,90.0,0.0,0.0,13.594430655813369,23.386938317868054,0.0
"0.3",0.0,8.383716876708508e-16,13.691648698295017,4.887579435802449e-17,0.7982022962384683,90.0,0.0,0.0,13.603538806817625,22.02139715093835,0.0
"0.3",0.0,8.3558779301398315e-16,13.646184248319628,-2.7838946568676995e-17,-0.4546444997538934,90.0,0.0,0.0,34.839747308811226,20.660867654480086,0.0
"0.3",0.0,8.46369360587281e-16,13.822260608961805,1.0781567573297862e-16,1.7607636064217758,90.0,0.0,0.0,34.84530411184841,19.28337237437508,0.0
"0.3",0.0,8.447992219734933e-16,13.796618299442343,-1.5701386137877016e-17,-0.25642309519462003,90.0,0.0,0.0,34.846888985527954,17.909159528512895,0.0
"0.0",0.0,8.470992844322704e-16,13.834181169983932,8.470992844322704e-15,138.3418116998393,90.0,0.0,0.0,1000.0,69.03398851933605,0.0
"0.0",0.0,8.435344956457903e-16,13.775963751068339,-3.5647887864801116e-17,-0.5821741891559284,90.0,0.0,0.0,1000.0,67.65679370273793,0.0
"0.0",0.0,8.433726849373641e-16,13.77332118165912,-1.6181070842623751e-18,-0.02642569409218254,90.0,0.0,0.0,1000.0,66.27987975123162,0.0
"0.0",0.0,8.509989099333118e-16,13.897866887429263,7.626224995947697e-17,1.2454570577014223,90.0,0.0,0.0,1000.0,64.890533000778,0.0
"0.0",0.0,8.485699849489758e-16,13.858199532139116,-2.4289249843360015e-17,-0.396673552901472,90.0,0.0,0.0,1000.0,63.50517090055305,0.0
